Seq_id	Size	Description
272	+	2182933	2184000	1067
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
95	+	55747	57057	1310
230	+	864028	865338	1310
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
95	+	60945	68903	7958
99	+	2239518	2247477	7959
100	+	645895	653854	7959
102	-	2238792	2230834	7958
103	+	2307570	2315526	7956
105	-	563812	555854	7958
108	-	1280743	1272784	7959
110	-	94125	86167	7958
112	+	2577044	2585003	7959
114	+	2917650	2925609	7959
118	+	3447550	3455508	7958
119	+	4167755	4175713	7958
120	+	2711566	2719525	7959
121	+	1779901	1787860	7959
122	-	3821419	3813460	7959
123	-	3664337	3656379	7958
124	+	2597470	2605428	7958
127	-	238082	230124	7958
128	-	2557600	2549641	7959
130	+	385353	393311	7958
132	-	3935836	3927878	7958
134	-	1675759	1667801	7958
137	-	4053384	4045425	7959
139	+	4359476	4367434	7958
140	+	2516065	2524023	7958
141	-	1761735	1753776	7959
144	+	1785736	1793689	7953
145	+	3162140	3170099	7959
148	-	528856	520897	7959
149	-	1526959	1519001	7958
153	-	1216308	1208349	7959
154	-	575695	567737	7958
155	-	1239638	1231679	7959
157	-	4020270	4012312	7958
159	-	1238377	1230419	7958
160	+	2198529	2206487	7958
161	-	2187505	2179547	7958
163	-	2349438	2341480	7958
167	-	2563041	2555082	7959
168	-	2889878	2881920	7958
170	+	4023077	4031036	7959
171	+	2940618	2948576	7958
173	+	2955206	2963165	7959
175	+	1720361	1728319	7958
176	-	1865082	1857124	7958
179	+	1883393	1891351	7958
180	-	1915303	1907344	7959
183	+	1473419	1481377	7958
184	-	4955028	4947072	7956
185	+	1614863	1622821	7958
189	+	2571089	2579047	7958
192	-	4387517	4379559	7958
199	+	2409476	2417435	7959
200	-	1174213	1166254	7959
205	-	1351681	1343722	7959
207	-	1197451	1189492	7959
211	+	2611846	2619803	7957
214	-	3175921	3167962	7959
216	-	1972590	1964632	7958
217	-	459871	451913	7958
218	+	357253	365210	7957
219	+	2001688	2009647	7959
220	-	2419674	2411715	7959
221	+	1787397	1795355	7958
225	-	4182760	4174801	7959
227	-	3510880	3502921	7959
230	+	868460	876420	7960
233	-	354194	346236	7958
235	-	3427352	3419394	7958
238	-	3884525	3876567	7958
239	+	4639748	4647706	7958
240	-	1220840	1212882	7958
242	+	1954666	1962625	7959
244	+	2529641	2537600	7959
245	+	1824428	1832386	7958
247	+	1449438	1457396	7958
249	-	1238671	1230713	7958
250	-	355282	347324	7958
252	+	3552559	3560517	7958
253	+	4697587	4705545	7958
257	-	3263497	3255539	7958
258	+	550388	558346	7958
260	-	2756735	2748777	7958
261	+	828137	836095	7958
262	+	2791085	2799044	7959
265	-	4672352	4664394	7958
266	-	2192742	2184784	7958
269	+	1925035	1932993	7958
272	+	898471	906436	7965
275	-	1155895	1147936	7959
276	-	1186063	1178104	7959
279	-	855904	847946	7958
282	+	2592052	2600010	7958
283	-	1236290	1228332	7958
285	+	1609584	1617542	7958
287	+	1098911	1106870	7959
288	+	1824999	1832958	7959
289	-	1764973	1757015	7958
290	-	227958	220000	7958
291	-	1200344	1192385	7959
292	-	1493470	1485511	7959
300	+	3038296	3046254	7958
301	-	1220950	1212991	7959
305	+	3009862	3017821	7959
308	-	1254439	1246480	7959
309	-	1520988	1513029	7959
310	-	2559853	2551895	7958
312	-	192312	184354	7958
316	+	701723	709681	7958
319	-	1979761	1971803	7958
320	+	2047241	2055200	7959
323	-	3667082	3659124	7958
324	-	777195	769236	7959
326	+	1223646	1231605	7959
327	-	1203485	1195526	7959
328	+	3764859	3772818	7959
329	+	1140706	1148665	7959
330	-	1201175	1193217	7958
331	-	2721768	2713810	7958
335	-	4202079	4194120	7959
338	+	2141011	2148970	7959
341	-	2806136	2798178	7958
342	+	1663522	1671481	7959
343	-	49446	41487	7959
344	+	4020891	4028850	7959
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
95	+	68904	71578	2674
99	+	2261834	2264418	2584
100	+	668574	671158	2584
102	-	2230832	2228258	2574
103	+	2331021	2333605	2584
105	-	555852	553278	2574
108	-	1258073	1255488	2585
110	-	86165	83591	2574
112	+	2600499	2603083	2584
114	+	2940329	2942913	2584
118	+	3455509	3458083	2574
119	+	4175714	4178288	2574
120	+	2734245	2736829	2584
121	+	1787861	1790435	2574
122	-	3798740	3796155	2585
123	-	3656377	3653803	2574
124	+	2605429	2608003	2574
127	-	230122	227548	2574
128	-	2534921	2532336	2585
130	+	393312	395886	2574
132	-	3927876	3925302	2574
134	-	1667799	1665225	2574
137	-	4030706	4028121	2585
139	+	4367435	4370009	2574
140	+	2535227	2537827	2600
141	-	1738280	1735695	2585
144	+	1793690	1796264	2574
145	+	3184456	3187040	2584
148	-	506540	503955	2585
149	-	1518999	1516425	2574
153	-	1192852	1190267	2585
154	-	567735	565161	2574
155	-	1217322	1214737	2585
157	-	4012310	4009736	2574
159	-	1230417	1227843	2574
160	+	2206488	2209062	2574
161	-	2179545	2176971	2574
163	-	2341478	2338904	2574
167	-	2540724	2538139	2585
168	-	2881918	2879344	2574
170	+	4031037	4033611	2574
171	+	2948577	2951151	2574
173	+	2980100	2982684	2584
175	+	1728320	1730894	2574
176	-	1857122	1854548	2574
179	+	1891352	1893942	2590
180	-	1892123	1889538	2585
183	+	1481378	1483952	2574
184	-	4947070	4944496	2574
185	+	1622822	1625396	2574
189	+	2579048	2581622	2574
192	-	4379557	4376983	2574
199	+	2432155	2434739	2584
200	-	1151534	1148949	2585
205	-	1329365	1326780	2585
207	-	1174772	1172187	2585
211	+	2634261	2636837	2576
214	-	3152466	3149881	2585
216	-	1964630	1962056	2574
217	-	451911	449322	2589
218	+	365211	367785	2574
219	+	2025143	2027727	2584
220	-	2411713	2409139	2574
221	+	1795356	1797930	2574
225	-	4160444	4157859	2585
227	-	3488566	3485981	2585
230	+	876421	878995	2574
233	-	346234	343660	2574
235	-	3419392	3416818	2574
238	-	3876565	3873991	2574
239	+	4647707	4650281	2574
240	-	1212880	1210306	2574
242	+	1978239	1980823	2584
244	+	2537601	2540275	2674
245	+	1832387	1834961	2574
247	+	1457397	1459971	2574
249	-	1216358	1213773	2585
250	-	347322	344748	2574
252	+	3571945	3574529	2584
253	+	4705546	4708120	2574
257	-	3255537	3252963	2574
258	+	571006	573582	2576
260	-	2748775	2746201	2574
261	+	836096	838670	2574
262	+	2813764	2816348	2584
265	-	4664392	4661818	2574
266	-	2184782	2182208	2574
269	+	1932994	1935584	2590
272	+	906437	909011	2574
275	-	1133216	1130631	2585
276	-	1163384	1160799	2585
279	-	847944	845370	2574
282	+	2600011	2602585	2574
283	-	1228330	1225756	2574
285	+	1617543	1620117	2574
287	+	1122361	1124945	2584
288	+	1832959	1835533	2574
289	-	1757013	1754439	2574
290	-	219998	217424	2574
291	-	1177665	1175080	2585
292	-	1471154	1468569	2585
300	+	3046255	3048829	2574
301	-	1198629	1196044	2585
305	+	3033042	3035626	2584
308	-	1232123	1229538	2585
309	-	1498315	1495730	2585
310	-	2551893	2549319	2574
312	-	184352	181778	2574
316	+	709682	712256	2574
319	-	1971801	1969227	2574
320	+	2069557	2072141	2584
323	-	3659122	3656548	2574
324	-	769234	766660	2574
326	+	1246325	1248909	2584
327	-	1180807	1178222	2585
328	+	3787175	3789759	2584
329	+	1163385	1165969	2584
330	-	1193215	1190641	2574
331	-	2713808	2711219	2589
335	-	4194118	4191544	2574
338	+	2163751	2166326	2575
341	-	2798176	2795602	2574
342	+	1671482	1674056	2574
343	-	41485	38911	2574
344	+	4028851	4031425	2574
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
95	+	71580	73675	2095
99	+	2264420	2266515	2095
100	+	671160	673255	2095
102	-	2228257	2226155	2102
103	+	2333607	2335702	2095
105	-	553277	551175	2102
108	-	1255487	1253391	2096
110	-	83590	81494	2096
112	+	2603085	2605180	2095
114	+	2942915	2945010	2095
118	+	3458085	3460180	2095
119	+	4178290	4180385	2095
120	+	2736831	2738926	2095
121	+	1790437	1792532	2095
122	-	3796154	3794058	2096
123	-	3653802	3651706	2096
124	+	2608005	2610100	2095
127	-	227547	225451	2096
128	-	2532335	2530239	2096
130	+	395888	397983	2095
132	-	3925301	3923205	2096
134	-	1665224	1663128	2096
137	-	4028120	4026024	2096
139	+	4370011	4372106	2095
140	+	2538595	2540692	2097
141	-	1735694	1733598	2096
144	+	1796266	1798361	2095
145	+	3187042	3189137	2095
148	-	503954	501858	2096
149	-	1516424	1514329	2095
153	-	1190266	1188170	2096
154	-	565160	563064	2096
155	-	1214736	1212640	2096
157	-	4009735	4007633	2102
159	-	1227842	1225746	2096
160	+	2209064	2211166	2102
161	-	2176970	2174874	2096
163	-	2338903	2336801	2102
167	-	2538138	2536042	2096
168	-	2879343	2877247	2096
170	+	4033613	4035708	2095
171	+	2951153	2953248	2095
173	+	2982686	2984781	2095
175	+	1730896	1732991	2095
176	-	1854547	1852445	2102
179	+	1894710	1896807	2097
180	-	1889537	1887441	2096
183	+	1483954	1486049	2095
184	-	4944495	4942399	2096
185	+	1625398	1627493	2095
189	+	2581624	2583719	2095
192	-	4376982	4374886	2096
199	+	2434741	2436836	2095
200	-	1148948	1146852	2096
205	-	1326779	1324683	2096
207	-	1172186	1170090	2096
211	+	2636839	2638941	2102
214	-	3149880	3147784	2096
216	-	1962055	1959959	2096
217	-	448554	446457	2097
218	+	367787	369880	2093
219	+	2027729	2029824	2095
220	-	2409138	2407042	2096
221	+	1797932	1800027	2095
225	-	4157858	4155762	2096
227	-	3485980	3483884	2096
230	+	878997	881099	2102
233	-	343659	341563	2096
235	-	3416817	3414721	2096
238	-	3873990	3871894	2096
239	+	4650283	4652378	2095
240	-	1210305	1208209	2096
242	+	1980825	1982920	2095
244	+	2540277	2542379	2102
245	+	1834963	1837058	2095
247	+	1459973	1462068	2095
249	-	1213772	1211676	2096
250	-	344747	342651	2096
252	+	3574531	3576633	2102
253	+	4708122	4710224	2102
257	-	3252962	3250866	2096
258	+	573584	575686	2102
260	-	2746200	2744099	2101
261	+	838672	840774	2102
262	+	2816350	2818445	2095
265	-	4661817	4659715	2102
266	-	2182207	2180111	2096
269	+	1936352	1938449	2097
272	+	909013	911108	2095
275	-	1130630	1128534	2096
276	-	1160798	1158702	2096
279	-	845369	843267	2102
282	+	2602587	2604682	2095
283	-	1225755	1223659	2096
285	+	1620119	1622214	2095
287	+	1124947	1127042	2095
288	+	1835535	1837630	2095
289	-	1754438	1752336	2102
290	-	217423	215327	2096
291	-	1175079	1172983	2096
292	-	1468568	1466472	2096
300	+	3048831	3050926	2095
301	-	1196043	1193947	2096
305	+	3035628	3037723	2095
308	-	1229537	1227441	2096
309	-	1495729	1493633	2096
310	-	2549318	2547222	2096
312	-	181777	179675	2102
316	+	712258	714353	2095
319	-	1969226	1967130	2096
320	+	2072143	2074238	2095
323	-	3656547	3654445	2102
324	-	766659	764563	2096
326	+	1248911	1251006	2095
327	-	1178221	1176125	2096
328	+	3789761	3791856	2095
329	+	1165971	1168066	2095
330	-	1190640	1188538	2102
331	-	2710451	2708354	2097
335	-	4191543	4189447	2096
338	+	2166328	2168423	2095
341	-	2795601	2793505	2096
342	+	1674058	1676153	2095
343	-	38910	36814	2096
344	+	4031427	4033522	2095
--------------------------------------------------------------------------------
Block #145
Seq_id	Strand	Start	End	Length
95	+	73677	78028	4351
99	+	2266517	2269581	3064
100	+	673257	676321	3064
102	-	2185583	2182519	3064
103	+	2335704	2338768	3064
105	+	1265925	1268989	3064
108	-	1253390	1250326	3064
110	-	81493	78429	3064
112	+	2605182	2608246	3064
114	+	2945012	2948076	3064
118	+	3460182	3463246	3064
119	+	4180387	4183451	3064
120	+	2738928	2741992	3064
121	+	1792534	1795598	3064
122	-	3794057	3790993	3064
123	-	3651705	3648641	3064
124	+	2610102	2613166	3064
127	-	225450	222386	3064
128	-	2530238	2527174	3064
130	+	397985	401049	3064
132	-	3923204	3920140	3064
134	-	1663127	1660063	3064
137	-	4026023	4022959	3064
139	+	4372108	4375172	3064
140	+	2554766	2557830	3064
141	-	1733597	1730533	3064
144	+	1798363	1801427	3064
145	+	3189139	3192203	3064
148	-	501857	498793	3064
149	-	1514328	1511272	3056
153	-	1188169	1185105	3064
154	-	563063	560013	3050
155	-	1212639	1209575	3064
157	+	216080	219144	3064
159	-	1225745	1222681	3064
160	-	1412633	1409569	3064
161	-	2174873	2171809	3064
163	-	2296230	2293166	3064
167	-	2536041	2532977	3064
168	-	2877246	2874182	3064
170	+	4035710	4038774	3064
171	+	2953250	2956300	3050
173	+	2984783	2987847	3064
175	+	1732993	1736057	3064
176	-	1838431	1835373	3058
179	+	1912190	1915254	3064
180	-	1887440	1884376	3064
183	+	1486051	1489115	3064
184	-	4942398	4939334	3064
185	+	1627495	1630559	3064
189	+	2583721	2586785	3064
192	-	4374885	4371821	3064
199	+	2436838	2439902	3064
200	-	1146851	1143787	3064
205	-	1324682	1321618	3064
207	-	1170089	1167025	3064
211	+	2676512	2679576	3064
214	-	3147783	3144719	3064
216	-	1959958	1956894	3064
217	-	431106	428042	3064
218	+	369882	372932	3050
219	+	2029826	2032890	3064
220	-	2407041	2403977	3064
221	+	1800029	1803093	3064
225	-	4155761	4152697	3064
227	-	3483883	3480819	3064
230	+	927659	932008	4349
233	-	341562	338498	3064
235	-	3414720	3411656	3064
238	-	3871893	3868835	3058
239	+	4652380	4655444	3064
240	-	1208208	1205144	3064
242	+	1982922	1985986	3064
244	+	2583476	2587823	4347
245	+	1837060	1840124	3064
247	+	1462070	1465134	3064
249	-	1211675	1208611	3064
250	-	342650	339600	3050
252	+	3590653	3593711	3058
253	+	7699	10756	3057
257	-	3250865	3247801	3064
258	+	595002	598066	3064
260	-	2730085	2727028	3057
261	+	854681	857739	3058
262	+	2818447	2821511	3064
265	-	4645808	4642750	3058
266	-	2180110	2177046	3064
269	+	1953833	1956897	3064
272	+	911110	914160	3050
275	-	1128533	1125469	3064
276	-	1158701	1155637	3064
279	+	1617270	1620334	3064
282	+	2604684	2607748	3064
283	-	1223658	1220594	3064
285	+	1622216	1625279	3063
287	+	1127044	1130108	3064
288	+	1837632	1840696	3064
289	+	2519334	2522398	3064
290	-	215326	212262	3064
291	-	1172982	1169918	3064
292	-	1466471	1463407	3064
300	+	3050928	3053978	3050
301	-	1193946	1190882	3064
305	+	3037725	3040789	3064
308	-	1227440	1224376	3064
309	-	1493632	1490568	3064
310	-	2547221	2544157	3064
312	-	164249	161192	3057
316	+	714355	717419	3064
319	-	1967129	1962781	4348
320	+	2074240	2077304	3064
323	+	4427685	4430749	3064
324	-	764562	761498	3064
326	+	1251008	1254072	3064
327	-	1176124	1173060	3064
328	+	3791858	3794922	3064
329	+	1168068	1171132	3064
330	+	1999350	2002414	3064
331	-	2692967	2689903	3064
335	-	4189446	4186382	3064
338	+	2168425	2171489	3064
341	-	2793504	2790454	3050
342	+	1676155	1679219	3064
343	-	36813	33749	3064
344	+	4033524	4036588	3064
--------------------------------------------------------------------------------
Block #146
Seq_id	Strand	Start	End	Length
95	+	78254	81993	3739
99	+	2269807	2273546	3739
100	+	676547	680286	3739
102	-	2182293	2178553	3740
103	+	2338994	2342730	3736
105	+	1269215	1272954	3739
108	-	1250100	1246360	3740
110	-	78203	74463	3740
112	+	2608472	2612211	3739
114	+	2948302	2952041	3739
118	+	3463472	3467211	3739
119	+	4183677	4187416	3739
120	+	2742218	2745957	3739
121	+	1795824	1799563	3739
122	-	3790767	3787027	3740
123	-	3648415	3644675	3740
124	+	2613392	2617131	3739
127	-	222160	218420	3740
128	-	2526948	2523208	3740
130	+	401275	405014	3739
132	-	3919914	3916174	3740
134	-	1659837	1656097	3740
137	-	4022733	4018993	3740
139	+	4375398	4379137	3739
140	+	2558056	2561795	3739
141	-	1730307	1726567	3740
144	+	1801653	1805392	3739
145	+	3192429	3196168	3739
148	-	498567	494827	3740
149	-	1511046	1507306	3740
153	-	1184879	1181139	3740
154	-	559773	556033	3740
155	-	1209349	1205609	3740
157	+	219370	223108	3738
159	-	1222455	1218715	3740
160	-	1409343	1405604	3739
161	-	2171583	2167843	3740
163	-	2292940	2289200	3740
167	-	2532751	2529011	3740
168	-	2873956	2870216	3740
170	+	4039000	4042739	3739
171	+	2956540	2960279	3739
173	+	2988073	2991812	3739
175	+	1736283	1740022	3739
176	-	1835147	1831407	3740
179	+	1915480	1919219	3739
180	-	1884150	1880410	3740
183	+	1489341	1493080	3739
184	-	4939108	4935368	3740
185	+	1630785	1634524	3739
189	+	2587011	2590750	3739
192	-	4371595	4367855	3740
199	+	2440128	2443867	3739
200	-	1143561	1139821	3740
205	-	1321392	1317652	3740
207	-	1166799	1163059	3740
211	+	2679802	2683537	3735
214	-	3144493	3140753	3740
216	-	1956668	1952928	3740
217	-	427816	424076	3740
218	+	373172	376906	3734
219	+	2033116	2036855	3739
220	-	2403751	2400012	3739
221	+	1803319	1807058	3739
225	-	4152471	4148731	3740
227	-	3480593	3476853	3740
230	+	932234	935973	3739
233	-	338272	334532	3740
235	-	3411430	3407690	3740
238	-	3868609	3864869	3740
239	+	4655670	4659409	3739
240	-	1204918	1201178	3740
242	+	1986212	1989951	3739
244	+	2588049	2591781	3732
245	+	1840350	1844089	3739
247	+	1465360	1469099	3739
249	-	1208385	1204645	3740
250	-	339360	335620	3740
252	+	3595204	3598943	3739
253	+	10982	14721	3739
257	-	3247575	3243835	3740
258	+	598292	602031	3739
260	-	2726802	2723063	3739
261	+	857965	861704	3739
262	+	2821737	2825476	3739
265	-	4642524	4638784	3740
266	-	2176820	2173080	3740
269	+	1957123	1960862	3739
272	+	914400	918136	3736
275	-	1125243	1121503	3740
276	-	1155411	1151671	3740
279	+	1620560	1624299	3739
282	+	2607974	2611713	3739
283	-	1220368	1216628	3740
285	+	1625505	1629243	3738
287	+	1130334	1134073	3739
288	+	1840922	1844661	3739
289	+	2522624	2526363	3739
290	-	212036	208296	3740
291	-	1169692	1165952	3740
292	-	1463181	1459441	3740
300	+	3054218	3057957	3739
301	-	1190656	1186916	3740
305	+	3041015	3044754	3739
308	-	1224150	1220411	3739
309	-	1490342	1486602	3740
310	-	2543931	2540191	3740
312	-	160966	157226	3740
316	+	717645	721384	3739
319	-	1961739	1958038	3701
320	+	2077530	2081269	3739
323	+	4430975	4434714	3739
324	-	761272	757532	3740
326	+	1254298	1258037	3739
327	-	1172834	1169094	3740
